order_id,order_date,city,device_type,traffic_source,payment_method,website_visitors,added_to_cart,started_checkout,payment_success,order_value
1039,2026-01-03,Irbid,Desktop,TikTok,Wallet,5,1,1,1,45.99
1040,2026-03-31,Irbid,Desktop,Organic,Cash,4,1,1,1,44.26
1041,2026-03-13,Aqaba,Mobile,Email,Wallet,5,0,0,0,0.0
1042,2026-03-10,Irbid,Mobile,Paid Ads,Wallet,1,0,0,0,0.0
1043,2026-03-30,Irbid,Mobile,Organic,Wallet,2,1,1,1,7.15
1044,2026-02-02,Irbid,Desktop,Organic,Card,1,1,1,1,58.15
1045,2026-02-08,Zarqa,Desktop,Paid Ads,Wallet,1,0,0,0,0.0
1046,2026-03-04,Zarqa,Mobile,Organic,Wallet,3,1,0,0,0.0
1047,2026-01-06,Irbid,Mobile,Email,Cash,2,1,1,1,16.84
1048,2026-02-05,Irbid,Desktop,TikTok,Card,2,1,1,1,19.34
1049,2026-02-02,Irbid,Mobile,Organic,Wallet,4,0,0,0,0.0
1050,2026-02-04,Irbid,Desktop,Paid Ads,Cash,2,1,1,1,33.13
1051,2026-02-25,Amman,Desktop,Organic,Cash,4,1,1,1,11.85
1052,2026-03-23,Irbid,Desktop,Organic,Card,1,1,1,1,52.79
1053,2026-02-18,Zarqa,Desktop,Organic,Wallet,2,1,1,1,14.67
1054,2026-02-14,Zarqa,Mobile,Organic,Card,5,0,0,0,0.0
1055,2026-02-10,Aqaba,Desktop,Email,Card,4,1,1,1,48.38
1056,2026-02-03,Zarqa,Mobile,Instagram,Wallet,1,1,1,1,12.85
1057,2026-02-01,Aqaba,Desktop,Instagram,Cash,5,1,1,1,24.47
1058,2026-03-08,Aqaba,Desktop,Organic,Wallet,2,1,1,0,0.0
1059,2026-01-11,Irbid,Mobile,Organic,Wallet,1,1,0,0,0.0
1060,2026-02-06,Amman,Desktop,Email,Wallet,5,0,0,0,0.0
1061,2026-01-18,Amman,Desktop,Organic,Wallet,4,1,1,1,34.28
1062,2026-01-25,Amman,Desktop,Paid Ads,Wallet,1,1,1,1,18.43
1063,2026-03-09,Amman,Desktop,TikTok,Cash,2,1,1,1,24.43
1064,2026-01-22,Zarqa,Mobile,Email,Card,3,0,0,0,0.0
1065,2026-02-07,Aqaba,Mobile,Instagram,Wallet,3,1,1,1,39.71
1066,2026-03-07,Aqaba,Mobile,Instagram,Card,1,0,0,0,0.0
1067,2026-03-20,Irbid,Desktop,Instagram,Card,4,1,1,1,53.96
1068,2026-01-13,Amman,Desktop,Organic,Card,4,1,1,1,13.45
1069,2026-03-26,Irbid,Desktop,Organic,Cash,3,1,1,1,28.56
1070,2026-03-26,Irbid,Mobile,Paid Ads,Cash,4,1,1,1,24.76
1071,2026-01-06,Irbid,Desktop,Instagram,Card,2,1,1,1,13.82
1072,2026-02-23,Aqaba,Desktop,Paid Ads,Card,4,1,1,1,22.87
1073,2026-01-14,Amman,Desktop,TikTok,Wallet,1,1,1,1,42.64
1074,2026-01-02,Irbid,Mobile,Paid Ads,Cash,4,1,1,1,28.59
1075,2026-01-15,Irbid,Desktop,Paid Ads,Cash,3,0,0,0,0.0
1076,2026-01-14,Irbid,Mobile,Organic,Card,5,1,1,1,39.59
1077,2026-02-21,Irbid,Mobile,Organic,Cash,1,1,1,1,5.97
1078,2026-02-22,Aqaba,Mobile,Email,Cash,5,1,1,1,23.49
1079,2026-03-24,Aqaba,Mobile,Instagram,Card,1,1,1,1,24.31
1080,2026-01-24,Zarqa,Mobile,TikTok,Card,1,1,1,1,20.69
1081,2026-02-02,Irbid,Desktop,Instagram,Wallet,4,1,1,1,5.75
1082,2026-02-16,Aqaba,Mobile,Organic,Card,5,1,1,1,16.55
1083,2026-03-22,Irbid,Mobile,TikTok,Card,5,1,1,0,0.0
1084,2026-01-10,Irbid,Mobile,Paid Ads,Card,5,1,1,1,46.85
1085,2026-02-23,Zarqa,Desktop,TikTok,Wallet,5,1,0,0,0.0
1086,2026-01-16,Amman,Mobile,Email,Cash,4,1,1,1,32.71
1087,2026-03-31,Amman,Mobile,TikTok,Cash,2,1,0,0,0.0
1088,2026-03-29,Amman,Mobile,TikTok,Wallet,5,0,0,0,0.0
1089,2026-02-19,Aqaba,Desktop,Paid Ads,Card,5,0,0,0,0.0
1090,2026-01-01,Aqaba,Desktop,Instagram,Card,2,1,1,1,56.07
1091,2026-02-07,Amman,Mobile,Instagram,Card,3,1,1,1,18.1
1092,2026-02-04,Amman,Desktop,Email,Cash,1,1,1,1,34.4
1093,2026-02-11,Zarqa,Mobile,TikTok,Wallet,1,0,0,0,0.0
1094,2026-02-07,Amman,Desktop,Paid Ads,Wallet,3,0,0,0,0.0
1095,2026-02-05,Amman,Desktop,Instagram,Wallet,2,1,1,1,52.74
1096,2026-03-23,Aqaba,Mobile,TikTok,Card,5,1,1,1,19.78
1097,2026-02-25,Irbid,Mobile,Email,Cash,3,1,1,1,30.27
1098,2026-01-24,Irbid,Mobile,Paid Ads,Card,3,1,1,1,26.68
1099,2026-02-24,Irbid,Mobile,Email,Card,2,1,1,1,44.84
1100,2026-02-18,Amman,Mobile,Paid Ads,Card,4,1,1,1,40.45
1101,2026-02-04,Amman,Mobile,Organic,Wallet,2,0,0,0,0.0
1102,2026-02-13,Irbid,Desktop,Instagram,Cash,1,1,1,1,29.44
1103,2026-01-20,Amman,Mobile,Email,Cash,2,1,1,1,11.77
1104,2026-01-14,Aqaba,Mobile,Organic,Card,5,0,0,0,0.0
1105,2026-01-04,Aqaba,Mobile,TikTok,Card,2,1,1,1,17.42
1106,2026-01-15,Zarqa,Mobile,Email,Cash,2,1,0,0,0.0
1107,2026-01-16,Amman,Mobile,Email,Card,3,0,0,0,0.0
1108,2026-01-23,Zarqa,Desktop,Instagram,Card,4,1,1,1,13.26
1109,2026-02-04,Amman,Mobile,Paid Ads,Wallet,4,1,0,0,0.0
1110,2026-01-19,Amman,Mobile,Email,Cash,3,1,1,1,58.7
1111,2026-02-05,Irbid,Desktop,Instagram,Cash,2,1,0,0,0.0
1112,2026-03-05,Zarqa,Mobile,Paid Ads,Cash,4,1,0,0,0.0
1113,2026-02-23,Aqaba,Mobile,Email,Wallet,5,1,1,1,50.18
1114,2026-02-23,Irbid,Desktop,Organic,Card,5,1,1,1,43.67
1115,2026-01-03,Amman,Mobile,Instagram,Cash,3,1,0,0,0.0
1116,2026-01-18,Aqaba,Mobile,Paid Ads,Card,3,1,1,1,56.22
1117,2026-01-08,Aqaba,Desktop,Organic,Wallet,2,1,1,1,45.32
1118,2026-01-14,Zarqa,Mobile,Organic,Card,5,1,1,1,6.66
1119,2026-01-10,Irbid,Desktop,TikTok,Cash,1,1,1,1,15.03
1120,2026-02-13,Amman,Desktop,Organic,Card,4,0,0,0,0.0
1121,2026-01-08,Aqaba,Desktop,Email,Wallet,1,1,1,1,26.8
1122,2026-02-03,Amman,Desktop,Paid Ads,Wallet,5,1,1,1,13.62
1123,2026-01-28,Amman,Desktop,TikTok,Cash,4,1,1,1,46.03
1124,2026-03-25,Irbid,Mobile,Instagram,Wallet,4,0,0,0,0.0
1125,2026-02-24,Zarqa,Mobile,Paid Ads,Cash,2,1,1,1,47.83
1126,2026-01-21,Irbid,Mobile,Organic,Card,5,1,1,1,55.03
1127,2026-02-04,Amman,Desktop,Organic,Card,1,0,0,0,0.0
1128,2026-02-10,Amman,Desktop,Instagram,Cash,1,0,0,0,0.0
1129,2026-03-06,Amman,Desktop,TikTok,Wallet,2,1,1,1,12.12
1130,2026-03-06,Aqaba,Mobile,Instagram,Card,1,1,1,1,48.78
1131,2026-01-20,Irbid,Mobile,Paid Ads,Wallet,4,1,1,0,0.0
1132,2026-01-21,Zarqa,Desktop,Paid Ads,Cash,5,1,1,1,56.16
1133,2026-02-07,Amman,Desktop,Paid Ads,Card,3,1,0,0,0.0
1134,2026-03-20,Amman,Mobile,Instagram,Wallet,5,1,1,1,32.36
1135,2026-01-12,Zarqa,Desktop,Instagram,Card,4,1,1,1,13.88
1136,2026-01-10,Zarqa,Desktop,Paid Ads,Card,2,1,1,0,0.0
1137,2026-03-14,Irbid,Desktop,Instagram,Wallet,4,1,1,1,52.14
1138,2026-03-21,Amman,Mobile,Paid Ads,Wallet,3,1,1,1,19.46
1139,2026-03-13,Amman,Mobile,TikTok,Cash,1,1,1,1,36.36
1140,2026-03-27,Amman,Mobile,Paid Ads,Wallet,1,1,1,1,50.01
1141,2026-01-14,Irbid,Desktop,Instagram,Card,4,0,0,0,0.0
1142,2026-02-10,Aqaba,Mobile,TikTok,Card,3,0,0,0,0.0
1143,2026-02-05,Zarqa,Mobile,Email,Cash,4,1,1,1,40.21
1144,2026-01-08,Aqaba,Mobile,Organic,Card,3,0,0,0,0.0
1145,2026-01-03,Aqaba,Mobile,Instagram,Wallet,4,1,1,1,8.81
1146,2026-02-27,Amman,Desktop,Instagram,Cash,4,1,1,1,50.68
1147,2026-01-22,Irbid,Desktop,Instagram,Wallet,2,1,1,1,42.89
1148,2026-03-15,Irbid,Mobile,Email,Wallet,4,0,0,0,0.0
1149,2026-01-19,Zarqa,Mobile,Paid Ads,Cash,3,1,1,1,50.39
1150,2026-01-19,Amman,Desktop,Instagram,Wallet,4,0,0,0,0.0
1151,2026-01-01,Irbid,Desktop,Email,Card,4,0,0,0,0.0
1152,2026-01-05,Aqaba,Mobile,Instagram,Card,2,1,1,1,47.59
1153,2026-01-25,Zarqa,Desktop,Organic,Cash,5,0,0,0,0.0
1154,2026-02-09,Amman,Desktop,TikTok,Cash,5,0,0,0,0.0
1155,2026-02-22,Amman,Mobile,TikTok,Cash,3,1,1,1,47.08
1156,2026-02-17,Aqaba,Desktop,Email,Card,2,1,1,1,20.68
1157,2026-01-12,Amman,Desktop,Email,Wallet,1,1,1,1,10.7
1158,2026-01-05,Irbid,Mobile,TikTok,Wallet,3,0,0,0,0.0
1159,2026-02-18,Aqaba,Desktop,TikTok,Card,1,1,1,1,58.22
1160,2026-02-17,Aqaba,Mobile,Organic,Cash,2,1,1,1,21.91
1161,2026-01-05,Zarqa,Desktop,Paid Ads,Wallet,1,1,1,1,33.54
1162,2026-02-25,Amman,Desktop,Paid Ads,Wallet,2,1,1,1,26.63
1163,2026-02-19,Irbid,Mobile,Email,Cash,2,1,1,1,17.7
1164,2026-03-22,Irbid,Desktop,Paid Ads,Card,3,0,0,0,0.0
1165,2026-01-12,Amman,Desktop,Organic,Wallet,1,1,1,1,6.53
1166,2026-01-17,Irbid,Desktop,Paid Ads,Wallet,4,1,1,1,40.89
1167,2026-02-01,Amman,Desktop,Organic,Card,4,0,0,0,0.0
1168,2026-03-22,Amman,Mobile,Paid Ads,Cash,1,1,1,1,30.25
1169,2026-02-03,Aqaba,Mobile,TikTok,Card,2,1,1,1,51.11
1170,2026-02-22,Zarqa,Desktop,Paid Ads,Card,1,1,1,1,28.09
1171,2026-02-08,Amman,Mobile,Instagram,Cash,1,0,0,0,0.0
1172,2026-03-03,Amman,Mobile,Email,Card,5,1,1,1,19.0
1173,2026-03-10,Irbid,Mobile,Instagram,Card,1,1,1,1,25.07
1174,2026-01-29,Zarqa,Desktop,TikTok,Card,1,1,0,0,0.0
1175,2026-01-12,Aqaba,Desktop,Paid Ads,Cash,3,1,1,1,49.5
1176,2026-01-23,Zarqa,Desktop,Organic,Wallet,2,1,0,0,0.0
1177,2026-03-17,Aqaba,Desktop,TikTok,Wallet,3,1,1,0,0.0
1178,2026-02-04,Zarqa,Mobile,TikTok,Card,3,1,1,1,36.19
1179,2026-01-05,Zarqa,Desktop,Organic,Card,5,1,1,1,53.25
1180,2026-01-24,Zarqa,Desktop,Paid Ads,Cash,3,1,1,1,16.84
1181,2026-01-16,Zarqa,Mobile,Email,Card,1,1,1,1,30.6
1182,2026-02-19,Amman,Desktop,TikTok,Cash,3,1,1,1,20.29
1183,2026-02-10,Aqaba,Mobile,Organic,Cash,2,1,1,1,59.46
1184,2026-01-22,Amman,Desktop,Instagram,Card,5,1,1,1,20.68
1185,2026-02-21,Amman,Desktop,Organic,Card,1,0,0,0,0.0
1186,2026-03-02,Aqaba,Desktop,Instagram,Cash,1,0,0,0,0.0
1187,2026-02-14,Zarqa,Desktop,TikTok,Wallet,4,1,1,1,7.59
1188,2026-01-16,Amman,Mobile,Paid Ads,Card,3,0,0,0,0.0
1189,2026-01-02,Irbid,Mobile,Paid Ads,Wallet,2,1,1,1,28.96
1190,2026-02-17,Amman,Desktop,Organic,Card,5,0,0,0,0.0
1191,2026-01-07,Zarqa,Mobile,Paid Ads,Wallet,3,1,1,1,49.69
1192,2026-02-28,Aqaba,Desktop,Organic,Wallet,1,1,1,1,53.83
1193,2026-03-09,Zarqa,Desktop,Paid Ads,Card,2,1,1,0,0.0
1194,2026-02-03,Irbid,Mobile,Organic,Cash,3,1,1,1,18.33
1195,2026-01-08,Amman,Desktop,Paid Ads,Wallet,2,1,1,1,15.34
1196,2026-03-09,Zarqa,Desktop,Paid Ads,Wallet,5,0,0,0,0.0
1197,2026-01-14,Irbid,Desktop,Paid Ads,Card,2,1,1,0,0.0
1198,2026-02-05,Irbid,Desktop,Organic,Wallet,4,1,1,1,40.66
1199,2026-01-15,Aqaba,Desktop,Instagram,Card,2,1,1,1,31.19
1200,2026-03-12,Zarqa,Mobile,TikTok,Cash,1,1,1,1,28.7
1201,2026-02-17,Irbid,Desktop,Paid Ads,Wallet,1,1,1,1,15.67
1202,2026-02-05,Irbid,Mobile,Paid Ads,Card,5,1,1,1,7.74
1203,2026-01-07,Aqaba,Desktop,TikTok,Card,1,1,1,1,20.15
1204,2026-01-29,Zarqa,Mobile,Organic,Card,3,1,1,1,40.03
1205,2026-03-06,Irbid,Mobile,Instagram,Wallet,5,1,1,0,0.0
1206,2026-01-09,Irbid,Mobile,TikTok,Cash,2,1,0,0,0.0
1207,2026-02-12,Amman,Desktop,TikTok,Wallet,1,1,1,1,42.36
1208,2026-01-01,Aqaba,Mobile,Organic,Card,4,0,0,0,0.0
1209,2026-03-14,Irbid,Mobile,Organic,Card,3,0,0,0,0.0
1210,2026-02-08,Zarqa,Desktop,Instagram,Cash,3,1,1,0,0.0
1211,2026-02-28,Zarqa,Desktop,Email,Wallet,1,0,0,0,0.0
1212,2026-03-18,Amman,Mobile,TikTok,Card,4,1,1,0,0.0
1213,2026-03-26,Aqaba,Desktop,Paid Ads,Wallet,2,1,1,1,43.27
1214,2026-01-12,Aqaba,Mobile,Instagram,Wallet,2,0,0,0,0.0
1215,2026-03-28,Aqaba,Mobile,Instagram,Wallet,5,0,0,0,0.0
1216,2026-02-14,Zarqa,Mobile,Organic,Wallet,3,1,1,0,0.0
1217,2026-03-08,Amman,Desktop,TikTok,Wallet,3,0,0,0,0.0
1218,2026-02-14,Irbid,Desktop,Email,Wallet,3,1,1,1,13.09
1219,2026-03-27,Amman,Desktop,Organic,Card,2,1,1,0,0.0
1220,2026-02-06,Amman,Mobile,Instagram,Card,5,1,1,1,24.37
1221,2026-02-14,Irbid,Mobile,Instagram,Card,3,0,0,0,0.0
1222,2026-01-26,Zarqa,Mobile,TikTok,Cash,4,1,1,1,31.02
1223,2026-02-21,Zarqa,Desktop,Paid Ads,Wallet,1,0,0,0,0.0
1224,2026-02-25,Irbid,Mobile,Instagram,Card,3,0,0,0,0.0
1225,2026-02-23,Aqaba,Mobile,TikTok,Cash,5,1,1,1,55.99
1226,2026-01-13,Zarqa,Desktop,Instagram,Cash,2,1,1,1,42.68
1227,2026-03-01,Aqaba,Mobile,Email,Card,4,0,0,0,0.0
1228,2026-02-23,Zarqa,Mobile,Email,Wallet,1,0,0,0,0.0
1229,2026-02-17,Zarqa,Mobile,TikTok,Card,2,1,0,0,0.0
1230,2026-02-21,Amman,Mobile,Instagram,Wallet,1,1,1,1,51.16
1231,2026-01-14,Amman,Mobile,Email,Wallet,3,1,1,1,42.98
1232,2026-03-07,Irbid,Mobile,Paid Ads,Cash,1,1,1,1,58.2
1233,2026-03-22,Aqaba,Mobile,Organic,Card,3,1,0,0,0.0
1234,2026-01-01,Aqaba,Mobile,Email,Cash,2,1,1,1,16.24
1235,2026-02-20,Zarqa,Desktop,TikTok,Card,1,0,0,0,0.0
1236,2026-01-31,Amman,Desktop,Paid Ads,Wallet,5,1,1,1,41.2
1237,2026-01-03,Irbid,Desktop,TikTok,Cash,2,1,1,1,33.13
1238,2026-02-07,Aqaba,Desktop,Instagram,Cash,1,0,0,0,0.0
1239,2026-02-19,Amman,Desktop,Organic,Wallet,1,1,1,1,20.59
1240,2026-02-08,Aqaba,Mobile,Instagram,Card,1,1,0,0,0.0
1241,2026-03-01,Zarqa,Mobile,Instagram,Wallet,4,1,0,0,0.0
1242,2026-03-09,Zarqa,Desktop,Paid Ads,Cash,4,1,1,1,41.08
1243,2026-03-26,Amman,Desktop,TikTok,Cash,3,0,0,0,0.0
1244,2026-03-19,Zarqa,Mobile,Instagram,Wallet,2,1,0,0,0.0
1245,2026-03-16,Irbid,Mobile,Organic,Wallet,3,1,1,1,6.62
1246,2026-01-14,Aqaba,Desktop,Paid Ads,Wallet,4,0,0,0,0.0
1247,2026-01-31,Irbid,Desktop,TikTok,Card,1,0,0,0,0.0
1248,2026-01-08,Zarqa,Mobile,Paid Ads,Cash,5,1,1,1,29.28
1249,2026-01-14,Irbid,Mobile,Instagram,Cash,4,1,0,0,0.0
1250,2026-02-26,Irbid,Mobile,Email,Card,3,1,1,1,34.07
1251,2026-03-22,Zarqa,Desktop,Email,Wallet,1,1,1,0,0.0
1252,2026-01-10,Aqaba,Mobile,Paid Ads,Wallet,3,1,1,1,40.32
1253,2026-03-02,Amman,Desktop,TikTok,Wallet,5,1,1,1,12.58
1254,2026-02-18,Aqaba,Mobile,Organic,Wallet,1,1,1,1,10.55
1255,2026-03-11,Aqaba,Desktop,Organic,Card,3,1,1,1,50.55
1256,2026-02-06,Zarqa,Desktop,Email,Card,1,1,1,1,38.62
1257,2026-03-11,Zarqa,Mobile,Organic,Cash,1,1,0,0,0.0
1258,2026-02-23,Amman,Mobile,Paid Ads,Wallet,3,1,0,0,0.0
1259,2026-02-12,Amman,Desktop,Organic,Cash,1,1,1,1,54.74
1260,2026-03-18,Aqaba,Mobile,Instagram,Wallet,5,0,0,0,0.0
1261,2026-01-06,Zarqa,Mobile,Organic,Card,1,1,1,1,28.73
1262,2026-01-04,Aqaba,Mobile,TikTok,Cash,2,1,1,1,45.59
1263,2026-03-31,Zarqa,Desktop,Paid Ads,Cash,2,1,1,1,29.09
1264,2026-02-25,Amman,Mobile,Paid Ads,Card,1,1,1,1,27.72
1265,2026-01-10,Irbid,Desktop,Paid Ads,Wallet,1,1,1,1,24.23
1266,2026-02-20,Irbid,Desktop,Instagram,Card,4,1,1,1,56.61
1267,2026-02-26,Zarqa,Mobile,Email,Cash,3,0,0,0,0.0
1268,2026-02-10,Aqaba,Desktop,Organic,Card,5,1,1,1,43.8
1269,2026-01-18,Irbid,Mobile,Paid Ads,Wallet,5,1,1,1,25.48
1270,2026-02-26,Amman,Desktop,Organic,Cash,4,0,0,0,0.0
1271,2026-02-05,Aqaba,Desktop,Organic,Cash,5,1,1,1,20.35
1272,2026-02-19,Amman,Desktop,Organic,Wallet,4,1,1,1,28.71
1273,2026-02-14,Zarqa,Desktop,Email,Card,1,0,0,0,0.0
1274,2026-01-04,Amman,Mobile,Email,Cash,3,1,1,1,48.04
1275,2026-03-28,Aqaba,Desktop,Email,Wallet,3,0,0,0,0.0
1276,2026-03-14,Aqaba,Mobile,Paid Ads,Card,5,1,0,0,0.0
1277,2026-02-05,Aqaba,Mobile,Email,Cash,3,1,1,1,23.56
1278,2026-02-16,Amman,Desktop,Email,Wallet,3,1,1,1,38.44
1279,2026-02-11,Aqaba,Desktop,Organic,Cash,3,0,0,0,0.0
1280,2026-01-02,Aqaba,Mobile,Email,Card,4,1,1,1,35.61
1281,2026-02-05,Aqaba,Mobile,Instagram,Cash,5,1,0,0,0.0
1282,2026-02-03,Amman,Mobile,Organic,Wallet,4,1,1,1,38.99
1283,2026-01-05,Irbid,Mobile,Instagram,Cash,2,1,1,1,7.31
1284,2026-01-03,Aqaba,Mobile,Email,Card,3,1,1,1,11.0
1285,2026-01-31,Aqaba,Desktop,Paid Ads,Card,2,1,1,1,27.88
1286,2026-02-11,Zarqa,Desktop,Instagram,Cash,5,0,0,0,0.0
1287,2026-02-07,Amman,Mobile,Email,Card,5,1,1,1,13.25
1288,2026-02-10,Irbid,Desktop,Email,Card,5,1,1,1,44.21
1289,2026-03-26,Amman,Mobile,Paid Ads,Wallet,2,1,0,0,0.0
1290,2026-03-06,Amman,Desktop,Email,Wallet,5,1,1,1,11.67
1291,2026-02-26,Irbid,Desktop,Paid Ads,Cash,3,1,1,1,18.42
1292,2026-02-10,Aqaba,Desktop,Organic,Cash,1,1,1,0,0.0
1293,2026-03-13,Aqaba,Mobile,Email,Card,5,1,1,1,17.67
1294,2026-03-10,Aqaba,Mobile,Email,Cash,2,0,0,0,0.0
1295,2026-02-06,Aqaba,Mobile,Paid Ads,Cash,3,1,1,1,59.08
1296,2026-01-02,Amman,Mobile,Organic,Cash,2,1,1,1,56.16
1297,2026-01-04,Irbid,Desktop,TikTok,Cash,2,0,0,0,0.0
1298,2026-01-17,Zarqa,Mobile,Organic,Card,4,1,1,1,23.52
1299,2026-02-15,Aqaba,Desktop,Instagram,Cash,4,0,0,0,0.0
1300,2026-03-31,Amman,Mobile,Organic,Wallet,2,1,1,1,50.11
1301,2026-03-17,Zarqa,Mobile,Paid Ads,Cash,3,1,1,1,14.72
1302,2026-03-05,Aqaba,Desktop,Instagram,Cash,3,1,1,1,32.95
1303,2026-02-10,Amman,Mobile,TikTok,Wallet,2,0,0,0,0.0
1304,2026-02-05,Zarqa,Mobile,Instagram,Cash,5,0,0,0,0.0
1305,2026-01-22,Zarqa,Mobile,Paid Ads,Wallet,1,1,1,1,14.31
1306,2026-02-05,Amman,Mobile,Organic,Cash,2,1,1,1,14.29
1307,2026-01-04,Aqaba,Desktop,Email,Card,3,1,0,0,0.0
1308,2026-02-28,Amman,Desktop,TikTok,Cash,3,0,0,0,0.0
1309,2026-02-03,Zarqa,Mobile,Instagram,Card,1,0,0,0,0.0
1310,2026-01-29,Amman,Desktop,Organic,Cash,1,1,1,1,39.68
1311,2026-01-13,Amman,Mobile,Paid Ads,Card,5,1,1,1,53.27
1312,2026-03-17,Irbid,Mobile,Instagram,Cash,4,0,0,0,0.0
1313,2026-01-20,Aqaba,Desktop,Paid Ads,Card,4,0,0,0,0.0
1314,2026-03-23,Irbid,Mobile,TikTok,Card,1,0,0,0,0.0
1315,2026-03-04,Aqaba,Mobile,Instagram,Cash,5,1,1,1,42.84
1316,2026-03-09,Irbid,Desktop,TikTok,Cash,2,0,0,0,0.0
1317,2026-03-22,Zarqa,Desktop,TikTok,Cash,4,1,1,1,17.04
1318,2026-02-01,Aqaba,Mobile,TikTok,Cash,4,1,1,1,11.24
1319,2026-03-18,Aqaba,Mobile,Email,Cash,4,1,1,1,16.83
1320,2026-02-03,Amman,Desktop,TikTok,Wallet,3,1,1,1,19.34
1321,2026-01-29,Irbid,Mobile,Organic,Wallet,3,1,1,1,17.17
1322,2026-03-20,Amman,Desktop,Organic,Wallet,3,1,1,0,0.0
1323,2026-02-12,Amman,Mobile,Email,Card,3,0,0,0,0.0
1324,2026-02-16,Irbid,Desktop,Paid Ads,Cash,5,1,1,1,52.28
1325,2026-02-12,Amman,Mobile,Email,Cash,4,1,1,1,6.98
1326,2026-03-04,Irbid,Mobile,Instagram,Wallet,1,1,1,1,47.48
1327,2026-01-16,Amman,Mobile,Organic,Wallet,4,1,1,1,19.85
1328,2026-02-23,Aqaba,Mobile,Email,Cash,1,1,1,1,13.35
1329,2026-02-11,Zarqa,Desktop,TikTok,Cash,4,1,1,1,16.15
1330,2026-02-24,Irbid,Desktop,Organic,Cash,1,1,1,1,20.64
1331,2026-02-20,Amman,Desktop,Paid Ads,Wallet,3,0,0,0,0.0
1332,2026-01-04,Aqaba,Desktop,TikTok,Wallet,4,0,0,0,0.0
1333,2026-01-14,Amman,Mobile,Paid Ads,Cash,3,1,1,0,0.0
1334,2026-03-17,Irbid,Mobile,TikTok,Cash,2,1,1,0,0.0
1335,2026-02-22,Aqaba,Mobile,Instagram,Wallet,3,1,1,1,42.89
1336,2026-01-27,Aqaba,Desktop,Paid Ads,Cash,5,0,0,0,0.0
1337,2026-03-01,Amman,Mobile,TikTok,Wallet,4,1,1,0,0.0
1338,2026-01-10,Irbid,Desktop,Organic,Card,4,1,1,1,11.68
1339,2026-02-24,Aqaba,Desktop,Organic,Cash,4,1,1,1,46.19
1340,2026-01-16,Zarqa,Desktop,Email,Cash,4,0,0,0,0.0
1341,2026-03-14,Zarqa,Desktop,TikTok,Cash,2,1,1,1,38.77
1342,2026-01-27,Irbid,Mobile,Email,Wallet,3,0,0,0,0.0
1343,2026-03-02,Amman,Desktop,Paid Ads,Card,1,1,1,1,59.63
1344,2026-03-30,Irbid,Mobile,Instagram,Wallet,1,1,1,1,30.78
1345,2026-03-13,Aqaba,Desktop,Instagram,Wallet,2,1,1,1,20.63
1346,2026-02-21,Amman,Mobile,Instagram,Card,3,1,1,1,37.6
1347,2026-02-03,Zarqa,Desktop,Email,Wallet,5,1,1,1,47.13
1348,2026-03-02,Amman,Mobile,Paid Ads,Card,2,1,1,0,0.0
1349,2026-03-02,Amman,Mobile,Email,Cash,1,1,0,0,0.0
1350,2026-02-24,Aqaba,Desktop,TikTok,Cash,4,1,1,1,35.81
1351,2026-02-09,Irbid,Desktop,Paid Ads,Cash,5,1,1,1,16.76
1352,2026-03-13,Aqaba,Desktop,Paid Ads,Card,4,1,1,1,35.68
1353,2026-02-16,Zarqa,Desktop,Paid Ads,Wallet,4,0,0,0,0.0
1354,2026-03-13,Amman,Mobile,TikTok,Cash,2,1,1,0,0.0
1355,2026-03-09,Zarqa,Mobile,Email,Cash,2,1,1,1,25.29
1356,2026-01-05,Zarqa,Desktop,Organic,Wallet,3,1,1,0,0.0
1357,2026-01-04,Aqaba,Desktop,Paid Ads,Cash,4,0,0,0,0.0
1358,2026-03-24,Amman,Desktop,Organic,Wallet,5,0,0,0,0.0
1359,2026-01-20,Irbid,Mobile,TikTok,Card,2,0,0,0,0.0
1360,2026-01-08,Irbid,Mobile,Instagram,Wallet,4,1,1,1,34.92
1361,2026-02-10,Zarqa,Mobile,TikTok,Cash,2,0,0,0,0.0
1362,2026-03-27,Amman,Mobile,TikTok,Card,1,1,1,1,45.09
1363,2026-02-05,Amman,Desktop,Instagram,Wallet,5,1,1,1,46.08
1364,2026-02-14,Aqaba,Mobile,Organic,Card,1,1,1,1,36.14
1365,2026-01-24,Irbid,Mobile,Paid Ads,Wallet,1,1,1,0,0.0
1366,2026-02-17,Irbid,Mobile,Instagram,Card,4,1,1,1,51.05
1367,2026-02-18,Irbid,Desktop,Paid Ads,Card,3,1,1,1,17.43
1368,2026-02-07,Zarqa,Desktop,Paid Ads,Card,3,1,1,1,36.83
1369,2026-03-16,Aqaba,Desktop,Instagram,Card,4,1,1,0,0.0
1370,2026-02-13,Irbid,Desktop,Paid Ads,Cash,5,1,1,1,33.23
1371,2026-02-03,Irbid,Desktop,Paid Ads,Cash,1,0,0,0,0.0
1372,2026-03-17,Amman,Desktop,Organic,Card,3,1,1,1,6.86
1373,2026-02-23,Zarqa,Mobile,TikTok,Wallet,4,1,1,1,55.22
1374,2026-01-24,Aqaba,Desktop,Paid Ads,Cash,1,1,1,1,43.2
1375,2026-02-17,Irbid,Mobile,TikTok,Cash,5,1,1,1,58.39
1376,2026-02-04,Irbid,Mobile,Paid Ads,Wallet,5,1,1,1,55.73
1377,2026-02-12,Zarqa,Mobile,Instagram,Cash,1,0,0,0,0.0
